# Kinglet Pioneer — upstream content we deliberately did NOT vendor
#
# The audit trail for what we left behind, so a future ECU bump reports "still skipped" instead of
# silently reinstating content we removed on purpose. scripts/check-provenance.sh enforces it:
# every rule=absent path must stay absent, and every rule=ours-wins path must be origin=original.
#
# The first column is the path AS IT WOULD EXIST IN THIS REPOSITORY, not upstream's path for it —
# check-provenance.sh resolves it from the repo root, so anything else records a prohibition it
# cannot enforce. The two read the same for most ECU rows only because ECU's layout matches ours.
# Where they differ, the upstream path goes in the reason column.
#
# rule:
#   absent     — this path must NOT exist in the repo. check-provenance.sh fails if it reappears.
#                This is what makes the mobile strip stick.
#   ours-wins  — upstream has this path; we ship our own file there instead. The path exists, but
#                its content is ours and provenance.tsv marks it origin=original.
#
# upstream_path<TAB>upstream<TAB>rule<TAB>reason   (upstream_path is OUR path — see the note above)
benchmarks/	ecu	absent	ECU's own agent-benchmarking harness; meaningless for this toolkit, pure maintenance load
.claude/skills/commit-trailers/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/dotween/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/event-systems/SKILL.md	ecu	absent	duplicates an auto-loading rule; the serialization probe answered from .claude/rules/serialization.md and the skill was never invoked
.claude/skills/hud-statusline/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/learner/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/model-routing/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/navmesh/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/odin-inspector/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/scriptable-objects/SKILL.md	ecu	absent	duplicates an auto-loading rule; the serialization probe answered from .claude/rules/serialization.md and the skill was never invoked
.claude/skills/serialization-safety/SKILL.md	ecu	absent	duplicates an auto-loading rule; the serialization probe answered from .claude/rules/serialization.md and the skill was never invoked
.claude/skills/shader-graph/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/textmeshpro/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/ui-toolkit/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/unitask/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/unity-instincts/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/skills/vcontainer/SKILL.md	ecu	absent	removed 2026-08-03; orphaned, package-conditional, or toolkit self-reference
.claude/templates/architecture-decision-record.md	donchitos	absent	orphaned 2026-08-03; producer removed in the design/production track cut and no surviving agent/command produces it
.claude/templates/game-concept.md	donchitos	absent	orphaned 2026-08-03; producer removed in the design/production track cut and no surviving agent/command produces it
.claude/templates/game-decision-record.md	original	absent	orphaned 2026-08-03; producer removed in the design/production track cut and no surviving agent/command produces it
.claude/templates/game-design-document.md	donchitos	absent	orphaned 2026-08-03; producer removed in the design/production track cut and no surviving agent/command produces it
.claude/templates/sprint-plan.md	donchitos	absent	orphaned 2026-08-03; producer removed in the design/production track cut and no surviving agent/command produces it
.claude/templates/systems-index.md	donchitos	absent	orphaned 2026-08-03; producer removed in the design/production track cut and no surviving agent/command produces it
.claude/skills/using-git-worktrees/	superpowers	absent	a git worktree does not share Library/; every one triggers a full asset reimport and .meta GUIDs diverge across trees, which is the failure the payload's rules spend the most effort preventing. Refused in the Pioneer design with this reason and never recorded here, so no guard enforced it until now. Upstream path: skills/using-git-worktrees/
.claude/skills/unity-brainstorming/visual-companion.md	superpowers	absent	browser-based mockup companion; shipping a local server into a user's Unity project is separate work with its own consent question. Declined for this wave, not overlooked. Upstream path: skills/brainstorming/visual-companion.md
.claude/commands/unity-workflow.md	ecu	absent	removed 2026-08-10: a command that only sequences other surfaces is a second definition of the chain. Its phases moved to unity-brainstorming (Clarify), unity-planning (Phase 1a plan adoption, and Plan), and unity-execution (Execute, the bounded verify loop, the Deslop Pass and the Final Summary), each guarded by its own test. See docs/superpowers/specs/2026-08-10-kinglet-process-chain-design.md D7
.claude/commands/unity-feature.md	ecu	absent	removed 2026-08-10: same criterion as /unity-workflow — a sequencer, not a router to an agent. A scoped addition now runs the chain at depth 1, entering at unity-brainstorming; unity-coder is reached from the execution branch instead. See docs/superpowers/specs/2026-08-10-kinglet-process-chain-design.md D7
.claude/skills/deep-interview/SKILL.md	ecu	absent	renamed to unity-brainstorming 2026-08-10 (design D2): the path must stay gone, not merely unused. Claude Code discovers a skill by its directory, so a resurrected deep-interview/ would register a second skill answering the same trigger as unity-brainstorming, with no error of any kind. Content, history and the origin=ecu claim moved to .claude/skills/unity-brainstorming/SKILL.md. Upstream path: .claude/skills/core/deep-interview/SKILL.md; the nested form needs no row of its own because tests/test-skill-discovery.sh fails any SKILL.md below one level. See docs/superpowers/specs/2026-08-10-kinglet-process-chain-design.md
.claude/hooks/auto-learn.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks. Never runs — declares HOOK_PROFILE_LEVEL="strict" while _lib.sh defaults the active profile to standard and UNITY_HOOK_PROFILE is set nowhere in settings.json, install.sh or scripts/, so it exited 0 before its first line on every session this toolkit has ever shipped. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1 (ground 1). Wrote learnings.jsonl, whose only other mention is the session-restore.sh line that deletes it every session.
.claude/hooks/cost-tracker.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks. Never runs — declares HOOK_PROFILE_LEVEL="strict" while _lib.sh defaults the active profile to standard and UNITY_HOOK_PROFILE is set nowhere in settings.json, install.sh or scripts/, so it exited 0 before its first line on every session this toolkit has ever shipped. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1 (ground 1). Wrote session-cost.jsonl for auto-learn.sh and session-save.sh; the first is removed with it and the second reports 0 tool calls instead.
.claude/hooks/gateguard.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks. Never runs — declares HOOK_PROFILE_LEVEL="strict" while _lib.sh defaults the active profile to standard and UNITY_HOOK_PROFILE is set nowhere in settings.json, install.sh or scripts/, so it exited 0 before its first line on every session this toolkit has ever shipped. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1 (ground 1). Its Read-before-Edit state came from track-reads.sh, also strict-gated — a closed loop of two dead hooks.
.claude/hooks/instinct-capture.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks. Never runs — declares HOOK_PROFILE_LEVEL="strict" while _lib.sh defaults the active profile to standard and UNITY_HOOK_PROFILE is set nowhere in settings.json, install.sh or scripts/, so it exited 0 before its first line on every session this toolkit has ever shipped. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1 (ground 1). Wrote observations.jsonl, read only by instinct-distill.sh, also strict-gated.
.claude/hooks/instinct-distill.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks. Never runs — declares HOOK_PROFILE_LEVEL="strict" while _lib.sh defaults the active profile to standard and UNITY_HOOK_PROFILE is set nowhere in settings.json, install.sh or scripts/, so it exited 0 before its first line on every session this toolkit has ever shipped. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1 (ground 1). Consumed observations.jsonl, which only instinct-capture.sh wrote, also strict-gated.
.claude/hooks/track-reads.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks. Never runs — declares HOOK_PROFILE_LEVEL="strict" while _lib.sh defaults the active profile to standard and UNITY_HOOK_PROFILE is set nowhere in settings.json, install.sh or scripts/, so it exited 0 before its first line on every session this toolkit has ever shipped. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1 (ground 1). Its only reader was gateguard.sh via unity_was_read, also strict-gated.
.claude/hooks/build-analyze.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks. Never runs — declares HOOK_PROFILE_LEVEL="strict" while _lib.sh defaults the active profile to standard and UNITY_HOOK_PROFILE is set nowhere in settings.json, install.sh or scripts/, so it exited 0 before its first line on every session this toolkit has ever shipped. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1 (grounds 1 and 2). Also structurally broken independent of the profile gate: it read .tool_output.stdout, a field that appears nowhere else in this repository. Measured 2026-08-13 — fed a build payload under the field name every other hook uses it analysed an empty string and printed nothing.
.claude/hooks/suggest-verify.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks — structurally broken (ground 2). Used BSD `stat -f %m`; on GNU coreutils -f is --file-system, so the arithmetic expansion received a filesystem dump and bash died under set -u. Measured 2026-08-13 on GNU coreutils 9.4: call 1 exits 0, calls 2 and 3 exit 1 with `line 30: File: unbound variable` — a bash error on every C# edit after the first, on the only host .claude/UPSTREAM claims. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1
.claude/hooks/validate-commit.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks — structurally broken (ground 2). Registered PostToolUse on Bash, so `git diff --cached` is already empty when it runs and all three of its loops iterate zero times; its own header said it runs "before git commit". Measured 2026-08-13: 556 staged files before the commit, 0 after, no warning emitted. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1
.claude/hooks/block-projectsettings.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks — the gate blocked the discussion while permitting the act (ground 3). Measured 2026-08-13: an `echo` of prose warning against staging that directory is BLOCKED, explicit staging of a path under it is BLOCKED, and `git add -A` — the command that actually stages it — is ALLOWED. A gate whose false positive is reworded prose and whose false negative is the common staging command teaches quieting a guard by editing the text around it. Its true-positive behaviour is considered for tests/test-bash-gate-precision.sh in the same wave. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1
.claude/hooks/guard-editor-runtime.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks — the gate blocked the discussion while permitting the act (ground 3). Measured 2026-08-13: a C# COMMENT mentioning the editor namespace is BLOCKED, while the real build break — an unguarded `using UnityEditor;` at the top plus an unrelated `#if UNITY_EDITOR` further down — is ALLOWED, because the guard only asks whether the string `#if UNITY_EDITOR` appears anywhere in the same content. The rule it restates is stated in .claude/rules/unity-specifics.md, which does not claim a hook enforces it. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1
.claude/hooks/quality-gate.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks — net-negative (ground 3). It restates .claude/rules/performance.md, which is always loaded, and then contradicts it: measured 2026-08-13, a class that caches GetComponent in Awake and has an Update — the exact pattern performance.md mandates — draws "GetComponent/FindObjectOfType/Camera.main detected near Update method. Cache in Awake()." The check is a whole-content grep with no notion of which method a call sits in. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1
.claude/hooks/stop-validate.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks — net-negative (ground 3). Carries quality-gate.sh's false positive at full-file granularity: measured 2026-08-13 on a file caching GetComponent in Awake, it reported "Performance: GetComponent/FindObjectOfType/Camera.main found (cache in Awake)". Its other checks (any `static Instance`, any public field, any coroutine token) are whole-file greps restating rules already in .claude/rules/. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1
.claude/hooks/notify.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks — never runs by default, and not a capability gap (grounds 1 and 3). Exits 0 unless UNITY_NOTIFY_ENABLED=1, which nothing in the shipped tree sets — the only occurrences outside the hook were one commented `//` key in .claude/settings.local.json.template and one test that sets it explicitly. Two of its four event sources (build_complete from build-analyze.sh, verify_fail from stop-validate.sh) are removed in the same wave, and Discord/Slack webhook delivery is not something a Unity toolkit's hook layer is the right place for. Largest hook in the payload at 276 lines. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1
.claude/hooks/pre-compact.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to hooks — structurally broken AND not a capability gap (grounds 2 and 3). `CS_MODIFIED=$(echo "$MODIFIED_FILES" | grep -c '.cs$')` is a bare assignment under set -euo pipefail, and grep -c exits 1 when the count is zero; measured 2026-08-13, the hook exits 1 and writes no state file at all whenever the session modified no C# file, silently, with no advisory_exit_guard. Everything it saved (branch, git diff --name-only, git log) is one Bash call away for the model after compaction. NOTE: the spec names three structurally broken hooks; this is a fourth, found by re-deriving rather than copying. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O1
scripts/analyze-build-size.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to scripts/. O3 names the five that pass on merit — studio-doctor.sh, generate-claude-md.sh, detect-pipeline.sh, validate-serialization.sh and validate-asmdefs.sh — and this is one of the five it does not. Parses a Unity build log for size categories; the model reads a build log directly and no shipped surface named this script. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O3
scripts/detect-missing-refs.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to scripts/. O3 names the five that pass on merit — studio-doctor.sh, generate-claude-md.sh, detect-pipeline.sh, validate-serialization.sh and validate-asmdefs.sh — and this is one of the five it does not. Greps for unresolved references; restates what the compiler reports, no shipped surface named it, and it carried `echo "$x" | grep -q` pipes that the D6 sweep would otherwise have had to fix. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O3
scripts/validate-architecture.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to scripts/. O3 names the five that pass on merit — studio-doctor.sh, generate-claude-md.sh, detect-pipeline.sh, validate-serialization.sh and validate-asmdefs.sh — and this is one of the five it does not. Pattern-matches MVS layering that .claude/rules/architecture.md already states as always-loaded rules; no shipped surface named it. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O3
scripts/validate-code-quality.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to scripts/. O3 names the five that pass on merit — studio-doctor.sh, generate-claude-md.sh, detect-pipeline.sh, validate-serialization.sh and validate-asmdefs.sh — and this is one of the five it does not. Greps for the same pitfalls .claude/rules/performance.md and csharp-unity.md already state. UNLIKE the other four it WAS named by shipped surfaces — .claude/agents/unity-optimizer.md, .claude/commands/unity-optimize.md and docs/GETTING-STARTED.md — which are the two of O3's three shipped 'scripts/' references. Those three call sites are rewritten in the same commit to name the profiler-first procedure they were shortcutting; leaving them would dangle. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O3
scripts/validate-meta-integrity.sh	ecu	absent	removed 2026-08-13: the surface criterion applied to scripts/. O3 names the five that pass on merit — studio-doctor.sh, generate-claude-md.sh, detect-pipeline.sh, validate-serialization.sh and validate-asmdefs.sh — and this is one of the five it does not. Checks .cs/.meta pairing; the model does this with one find, no shipped surface or test named it. See docs/superpowers/specs/2026-08-13-surface-criterion-and-gaps-design.md O3
